frame_id,time_ms,brow_head_l,brow_head_r,eyelid_open_l,eyelid_open_r,eye_h_attention_l,eye_h_attention_r,eye_v_attention_l,eye_v_attention_r,mouth_open,mouth_up_corner_l,mouth_up_corner_r,mouth_lip_upper_l,mouth_lip_upper_r,mouth_lip_lower,cheek_l,cheek_r
31,1240,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.255,0.0,0.0,0.06,0.06,0.14625,0.1,0.0
32,1280,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.19875,0.06,0.06,0.045,0.045,0.111563,0.1,0.0
33,1320,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.274688,-0.08,-0.08,0.06375,0.06375,0.162891,0.1,0.0
34,1360,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.413672,0.025,0.025,0.083438,0.083438,0.220723,0.1,0.0
35,1400,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.362168,0.04,0.04,0.071484,0.071484,0.190181,0.1,0.0
36,1440,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.263042,0.0325,0.0325,0.051621,0.051621,0.137545,0.1,0.0
37,1480,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.15201,0.019375,0.019375,0.02978,0.02978,0.079386,0.1,0.0
38,1520,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.038003,0.004844,0.004844,0.007445,0.007445,0.019847,0.1,0.0
39,1560,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.178003,0.046211,0.046211,0.069361,0.069361,0.159847,0.1,0.0
40,1600,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.318003,0.056553,0.056553,0.08484,0.08484,0.219962,0.1,0.0
41,1640,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.199501,0.179138,0.179138,0.05121,0.05121,0.09999,0.1,0.0
42,1680,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.169875,0.209785,0.209785,0.042803,0.042803,0.069998,0.1,0.0
43,1720,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.162469,0.217446,0.217446,0.040701,0.040701,0.062499,0.1,0.0
44,1760,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.302469,0.099362,0.099362,0.077675,0.077675,0.195625,0.1,0.0
45,1800,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.195617,0.18984,0.18984,0.049419,0.049419,0.093906,0.1,0.0
46,1840,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.168904,0.04984,0.04984,0.049855,0.049855,0.113477,0.1,0.0
47,1880,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.308904,0.05746,0.05746,0.079964,0.079964,0.208369,0.1,0.0
48,1920,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.212226,0.074365,0.074365,0.049991,0.049991,0.127092,0.1,0.0
49,1960,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.188057,0.078591,0.078591,0.042498,0.042498,0.106773,0.1,0.0
50,2000,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.328057,0.064648,0.064648,0.078124,0.078124,0.206693,0.1,0.0
51,2040,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.202014,-0.075352,-0.075352,0.057031,0.057031,0.141673,0.1,0.0
52,2080,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.275504,-0.138838,-0.138838,0.066758,0.066758,0.170418,0.1,0.0
53,2120,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.203876,0.001162,0.001162,0.046689,0.046689,0.117605,0.1,0.0
54,2160,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.170969,0.141162,0.141162,0.041672,0.041672,0.074401,0.1,0.0
55,2200,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.162742,0.001162,0.001162,0.047918,0.047918,0.1086,0.1,0.0
56,2240,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.160686,0.141162,0.141162,0.04198,0.04198,0.07215,0.1,0.0
57,2280,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.265171,0.001162,0.001162,0.062995,0.062995,0.153038,0.1,0.0
58,2320,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.291293,-0.11971,-0.11971,0.068249,0.068249,0.173259,0.1,0.0
59,2360,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.192823,0.02029,0.02029,0.047062,0.047062,0.088315,0.1,0.0
60,2400,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.273206,-0.114927,-0.114927,0.064266,0.064266,0.157079,0.1,0.0
61,2440,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.203301,0.025073,0.025073,0.046066,0.046066,0.11427,0.1,0.0
62,2480,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.343301,0.051268,0.051268,0.079017,0.079017,0.208567,0.1,0.0
63,2520,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.310825,-0.088732,-0.088732,0.072254,0.072254,0.187142,0.1,0.0
64,2560,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.246456,-0.112183,-0.112183,0.057439,0.057439,0.148035,0.1,0.0
65,2600,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.174114,-0.088046,-0.088046,0.04061,0.04061,0.104509,0.1,0.0
66,2640,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.099779,-0.052011,-0.052011,0.023277,0.023277,0.059877,0.1,0.0
67,2680,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.024945,-0.013003,-0.013003,0.005819,0.005819,0.014969,0.1,0.0
68,2720,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.006236,-0.003251,-0.003251,0.001455,0.001455,0.003742,0.1,0.0
69,2760,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.001559,-0.000813,-0.000813,0.000364,0.000364,0.000936,0.1,0.0
70,2800,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.00039,-0.000203,-0.000203,9.1e-05,9.1e-05,0.000234,0.1,0.0
71,2840,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,9.7e-05,-5.1e-05,-5.1e-05,2.3e-05,2.3e-05,5.8e-05,0.1,0.0
72,2880,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.4e-05,-1.3e-05,-1.3e-05,6e-06,6e-06,1.5e-05,0.1,0.0
73,2920,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,6e-06,-3e-06,-3e-06,1e-06,1e-06,4e-06,0.1,0.0
74,2960,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2e-06,-1e-06,-1e-06,0.0,0.0,1e-06,0.1,0.0
75,3000,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.1,0.0
76,3040,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.1,0.0
77,3080,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.1,0.0
78,3120,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.1,0.0
79,3160,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.1,0.0
80,3200,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.1,0.0
81,3240,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.1,0.0
82,3280,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.1,0.0
83,3320,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.1,0.0
84,3360,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.1,0.0
85,3400,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.1,0.0
86,3440,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.1,0.0
