frame_id,time_ms,brow_head_l,brow_head_r,eyelid_open_l,eyelid_open_r,eye_h_attention_l,eye_h_attention_r,eye_v_attention_l,eye_v_attention_r,mouth_open,mouth_up_corner_l,mouth_up_corner_r,mouth_lip_upper_l,mouth_lip_upper_r,mouth_lip_lower,cheek_l,cheek_r
33,1320,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,-0.16,-0.16,0.07,0.07,0.18,0.1,0.0
34,1360,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.46,0.06,0.06,0.09,0.09,0.24,0.1,0.0
35,1400,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.345,0.045,0.045,0.0675,0.0675,0.18,0.1,0.0
36,1440,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.23,0.03,0.03,0.045,0.045,0.12,0.1,0.0
37,1480,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.115,0.015,0.015,0.0225,0.0225,0.06,0.1,0.0
38,1520,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
39,1560,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.46,0.06,0.06,0.09,0.09,0.24,0.1,0.0
40,1600,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.46,0.06,0.06,0.09,0.09,0.24,0.1,0.0
41,1640,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.16,0.22,0.22,0.04,0.04,0.06,0.1,0.0
42,1680,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.16,0.22,0.22,0.04,0.04,0.06,0.1,0.0
43,1720,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.16,0.22,0.22,0.04,0.04,0.06,0.1,0.0
44,1760,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.46,0.06,0.06,0.09,0.09,0.24,0.1,0.0
45,1800,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.16,0.22,0.22,0.04,0.04,0.06,0.1,0.0
46,1840,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.16,-0.2,-0.2,0.05,0.05,0.12,0.1,0.0
47,1880,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.46,0.06,0.06,0.09,0.09,0.24,0.1,0.0
48,1920,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.18,0.08,0.08,0.04,0.04,0.1,0.1,0.0
49,1960,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.18,0.08,0.08,0.04,0.04,0.1,0.1,0.0
50,2000,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.46,0.06,0.06,0.09,0.09,0.24,0.1,0.0
51,2040,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.16,-0.2,-0.2,0.05,0.05,0.12,0.1,0.0
52,2080,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,-0.16,-0.16,0.07,0.07,0.18,0.1,0.0
53,2120,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.18,0.08,0.08,0.04,0.04,0.1,0.1,0.0
54,2160,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.16,0.22,0.22,0.04,0.04,0.06,0.1,0.0
55,2200,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.16,-0.2,-0.2,0.05,0.05,0.12,0.1,0.0
56,2240,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.16,0.22,0.22,0.04,0.04,0.06,0.1,0.0
57,2280,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,-0.16,-0.16,0.07,0.07,0.18,0.1,0.0
58,2320,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,-0.16,-0.16,0.07,0.07,0.18,0.1,0.0
59,2360,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.16,0.22,0.22,0.04,0.04,0.06,0.1,0.0
60,2400,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,-0.16,-0.16,0.07,0.07,0.18,0.1,0.0
61,2440,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.18,0.08,0.08,0.04,0.04,0.1,0.1,0.0
62,2480,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.46,0.06,0.06,0.09,0.09,0.24,0.1,0.0
63,2520,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,-0.16,-0.16,0.07,0.07,0.18,0.1,0.0
64,2560,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.225,-0.12,-0.12,0.0525,0.0525,0.135,0.1,0.0
65,2600,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.15,-0.08,-0.08,0.035,0.035,0.09,0.1,0.0
66,2640,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.075,-0.04,-0.04,0.0175,0.0175,0.045,0.1,0.0
67,2680,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
68,2720,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
69,2760,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
70,2800,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
71,2840,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
72,2880,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
73,2920,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
74,2960,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
75,3000,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
76,3040,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
77,3080,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
78,3120,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
79,3160,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
80,3200,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
81,3240,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
82,3280,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
83,3320,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
84,3360,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
85,3400,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
86,3440,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
